Date,V39079,V39050,V39078,Canadian Overnight Repo Rate Average (CORRA) (%),V39076,V39077,OR,ORR,TARGET,ACTUAL,TERMREPOS,SEC_LEND,V39068,V39071,V39072,V39073,V39074
2017-09-13, 1.00, 0.9964, 1.25, 0.9997, 0.75, 1.25, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.26, 1.38, 1.24, 1.30, 1.34
2017-09-12, 1.00, 0.9992, 1.25, 1.0010, 0.75, 1.25, 0.0, 0.0, 500, 500, 0.0, 160.0, 1.28, 1.40, 1.24, 1.30, 1.34
2017-09-11, 1.00, 0.9971, 1.25, 1.0055, 0.75, 1.25, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.27, 1.41, 1.24, 1.30, 1.34
2017-09-08, 1.00, 0.9991, 1.25, 1.0099, 0.75, 1.25, 0.0, 0.0, 500, 500, 0.0, 162.0, 1.28, 1.40, 1.24, 1.30, 1.34
2017-09-07, 1.00, 1.0008, 1.25, 1.0215, 0.75, 1.25, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.30, 1.39, 1.24, 1.30, 1.34
2017-09-06, 1.00, 0.9983, 1.25, 1.0215, 0.75, 1.25, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.29, 1.40, 1.24, 1.30, 1.34
2017-09-05, 0.75, 0.7543, 1.00, 0.7683, 0.50, 1.00, 1500.0, 0.0, 500, 889, 0.0, 0.0, 1.19, 1.29, 1.14, 1.18, 1.20
2017-09-04, 0.75, Bank holiday, 1.00, Bank holiday, 0.50, 1.00, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday
2017-09-01, 0.75, 0.7588, 1.00, 0.7903, 0.50, 1.00, 3000.0, 0.0, 500, 2228, 0.0, 131.0, 1.17, 1.27, 1.14, 1.18, 1.20
2017-08-31, 0.75, 0.7479, 1.00, 0.7549, 0.50, 1.00, 0.0, 0.0, 500, 469, 3000.0, 0.0, 1.17, 1.25, 1.14, 1.18, 1.20
2017-08-30, 0.75, 0.7481, 1.00, 0.7500, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.17, 1.25, 1.14, 1.18, 1.20
2017-08-29, 0.75, 0.7469, 1.00, 0.7486, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.17, 1.25, 1.14, 1.18, 1.20
2017-08-28, 0.75, 0.7469, 1.00, 0.7439, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.17, 1.25, 1.14, 1.18, 1.20
2017-08-25, 0.75, 0.7473, 1.00, 0.7463, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.17, 1.25, 1.14, 1.18, 1.20
2017-08-24, 0.75, 0.7474, 1.00, 0.7524, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.17, 1.25, 1.14, 1.18, 1.20
2017-08-23, 0.75, 0.7463, 1.00, 0.7474, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.17, 1.24, 1.14, 1.18, 1.20
2017-08-22, 0.75, 0.7449, 1.00, 0.7500, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.17, 1.24, 1.14, 1.18, 1.20
2017-08-21, 0.75, 0.7455, 1.00, 0.7514, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.17, 1.24, 1.14, 1.18, 1.20
2017-08-18, 0.75, 0.7483, 1.00, 0.7500, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.17, 1.24, 1.14, 1.18, 1.20
2017-08-17, 0.75, 0.7504, 1.00, 0.7544, 0.50, 1.00, 0.0, 0.0, 500, 500, 2000.0, 0.0, 1.17, 1.24, 1.14, 1.18, 1.20
2017-08-16, 0.75, 0.7472, 1.00, 0.7508, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.17, 1.24, 1.14, 1.18, 1.20
2017-08-15, 0.75, 0.7355, 1.00, 0.7413, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.17, 1.24, 1.14, 1.18, 1.20
2017-08-14, 0.75, 0.7466, 1.00, 0.7458, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.17, 1.24, 1.14, 1.18, 1.20
2017-08-11, 0.75, 0.7229, 1.00, 0.7523, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.17, 1.24, 1.14, 1.18, 1.20
2017-08-10, 0.75, 0.7255, 1.00, 0.7395, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.17, 1.24, 1.14, 1.18, 1.20
2017-08-09, 0.75, 0.7330, 1.00, 0.7359, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.18, 1.24, 1.14, 1.18, 1.20
2017-08-08, 0.75, 0.7317, 1.00, 0.7107, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.18, 1.24, 1.14, 1.18, 1.20
2017-08-07, 0.75, Bank holiday, 1.00, Bank holiday, 0.50, 1.00, Bank holiday, Bank holiday, 500, 500, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday
2017-08-04, 0.75, 0.7466, 1.00, 0.7325, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.18, 1.24, 1.14, 1.18, 1.20
2017-08-03, 0.75, 0.7467, 1.00, 0.7290, 0.50, 1.00, 0.0, 0.0, 500, 500, 3000.0, 0.0, 1.17, 1.21, 1.14, 1.17, 1.19
2017-08-02, 0.75, 0.7463, 1.00, 0.7465, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.17, 1.22, 1.12, 1.17, 1.19
2017-08-01, 0.75, 0.7475, 1.00, 0.7482, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.17, 1.23, 1.13, 1.17, 1.19
2017-07-31, 0.75, 0.7444, 1.00, 0.7500, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.16, 1.22, 1.13, 1.17, 1.19
2017-07-28, 0.75, 0.7468, 1.00, 0.7436, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.14, 1.22, 1.11, 1.13, 1.17
2017-07-27, 0.75, 0.7417, 1.00, 0.7511, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.13, 1.20, 1.11, 1.13, 1.17
2017-07-26, 0.75, 0.7427, 1.00, 0.7500, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.13, 1.20, 1.09, 1.13, 1.17
2017-07-25, 0.75, 0.7413, 1.00, 0.7427, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.13, 1.19, 1.09, 1.13, 1.17
2017-07-24, 0.75, 0.7440, 1.00, 0.7500, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.12, 1.18, 1.09, 1.13, 1.17
2017-07-21, 0.75, 0.7383, 1.00, 0.7470, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.11, 1.18, 1.08, 1.12, 1.16
2017-07-20, 0.75, 0.7469, 1.00, 0.7430, 0.50, 1.00, 0.0, 0.0, 500, 500, 2500.0, 0.0, 1.11, 1.17, 1.08, 1.12, 1.15
2017-07-19, 0.75, 0.7458, 1.00, 0.7394, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.10, 1.17, 1.08, 1.12, 1.15
2017-07-18, 0.75, 0.7335, 1.00, 0.7429, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.08, 1.16, 1.07, 1.11, 1.15
2017-07-17, 0.75, 0.7448, 1.00, 0.7471, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.08, 1.16, 1.05, 1.09, 1.13
2017-07-14, 0.75, 0.7479, 1.00, 0.7471, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.08, 1.16, 1.05, 1.09, 1.13
2017-07-13, 0.75, 0.7466, 1.00, 0.7529, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.08, 1.16, 1.05, 1.09, 1.14
2017-07-12, 0.75, 0.7452, 1.00, 0.7372, 0.50, 1.00, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.06, 1.15, 1.04, 1.05, 1.10
2017-07-11, 0.50, 0.4960, 0.75, 0.4988, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.07, 1.15, 1.04, 1.06, 1.10
2017-07-10, 0.50, 0.4949, 0.75, 0.4979, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.03, 1.15, 1.02, 1.05, 1.10
2017-07-07, 0.50, 0.4939, 0.75, 0.4935, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 1.01, 1.12, 1.00, 1.03, 1.05
2017-07-06, 0.50, 0.4960, 0.75, 0.4983, 0.25, 0.75, 0.0, 0.0, 500, 500, 3000.0, 0.0, 1.00, 1.08, 0.99, 1.02, 1.04
2017-07-05, 0.50, 0.4962, 0.75, 0.5074, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.98, 1.06, 0.94, 1.00, 1.01
2017-07-04, 0.50, 0.4988, 0.75, 0.5167, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.96, 1.05, 0.93, 0.98, 1.01
2017-07-03, 0.50, Bank holiday, 0.75, Bank holiday, 0.25, 0.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday
2017-06-30, 0.50, 0.4970, 0.75, 0.5338, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.93, 1.01, 0.88, 0.94, 0.98
2017-06-29, 0.50, 0.4974, 0.75, 0.5214, 0.25, 0.75, 1400.0, 0.0, 500, 1238, 0.0, 0.0, 0.90, 0.98, 0.87, 0.93, 0.96
2017-06-28, 0.50, 0.4951, 0.75, 0.5000, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.89, 0.97, 0.84, 0.91, 0.96
2017-06-27, 0.50, 0.4964, 0.75, 0.5000, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.82, 0.91, 0.79, 0.84, 0.88
2017-06-26, 0.50, 0.4941, 0.75, 0.4961, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.82, 0.91, 0.79, 0.84, 0.88
2017-06-23, 0.50, 0.4923, 0.75, 0.4811, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.79, 0.88, 0.75, 0.79, 0.84
2017-06-22, 0.50, 0.4959, 0.75, 0.4894, 0.25, 0.75, 0.0, 0.0, 500, 500, 2000.0, 0.0, 0.77, 0.87, 0.73, 0.76, 0.83
2017-06-21, 0.50, 0.4946, 0.75, 0.4983, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.78, 0.85, 0.73, 0.76, 0.83
2017-06-20, 0.50, 0.4956, 0.75, 0.4982, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.76, 0.85, 0.73, 0.76, 0.82
2017-06-19, 0.50, 0.4973, 0.75, 0.5000, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.75, 0.82, 0.72, 0.77, 0.80
2017-06-16, 0.50, 0.4916, 0.75, 0.4851, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.75, 0.82, 0.72, 0.76, 0.79
2017-06-15, 0.50, 0.4916, 0.75, 0.4871, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.75, 0.82, 0.72, 0.76, 0.79
2017-06-14, 0.50, 0.4923, 0.75, 0.4800, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.75, 0.82, 0.72, 0.76, 0.79
2017-06-13, 0.50, 0.4946, 0.75, 0.4702, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.73, 0.82, 0.72, 0.76, 0.79
2017-06-12, 0.50, 0.4898, 0.75, 0.4750, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.74, 0.81, 0.72, 0.76, 0.79
2017-06-09, 0.50, 0.4927, 0.75, 0.4757, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.74, 0.81, 0.72, 0.76, 0.79
2017-06-08, 0.50, 0.4910, 0.75, 0.4782, 0.25, 0.75, 0.0, 0.0, 500, 500, 3000.0, 0.0, 0.74, 0.81, 0.72, 0.76, 0.79
2017-06-07, 0.50, 0.4898, 0.75, 0.4690, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.74, 0.81, 0.72, 0.76, 0.79
2017-06-06, 0.50, 0.4900, 0.75, 0.4725, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.74, 0.81, 0.72, 0.76, 0.79
2017-06-05, 0.50, 0.4956, 0.75, 0.4942, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.75, 0.81, 0.74, 0.76, 0.78
2017-06-02, 0.50, 0.4969, 0.75, 0.5313, 0.25, 0.75, 1500.0, 0.0, 500, 1490, 0.0, 0.0, 0.75, 0.81, 0.74, 0.76, 0.78
2017-06-01, 0.50, 0.4987, 0.75, 0.5205, 0.25, 0.75, 1500.0, 0.0, 500, 847, 0.0, 0.0, 0.75, 0.81, 0.74, 0.76, 0.78
2017-05-31, 0.50, 0.4780, 0.75, 0.4910, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.75, 0.81, 0.74, 0.76, 0.78
2017-05-30, 0.50, 0.4878, 0.75, 0.4919, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.75, 0.81, 0.74, 0.76, 0.78
2017-05-29, 0.50, 0.4891, 0.75, 0.4800, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.75, 0.81, 0.74, 0.76, 0.78
2017-05-26, 0.50, 0.4909, 0.75, 0.4813, 0.25, 0.75, 0.0, 0.0, 500, 500, 2000.0, 0.0, 0.75, 0.82, 0.74, 0.76, 0.78
2017-05-25, 0.50, 0.4926, 0.75, 0.4866, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.75, 0.81, 0.74, 0.76, 0.78
2017-05-24, 0.50, 0.4904, 0.75, 0.4700, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.75, 0.81, 0.74, 0.76, 0.78
2017-05-23, 0.50, 0.4907, 0.75, 0.5000, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.76, 0.83, 0.74, 0.76, 0.78
2017-05-22, 0.50, Bank holiday, 0.75, Bank holiday, 0.25, 0.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday
2017-05-19, 0.50, 0.4903, 0.75, 0.4572, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.76, 0.83, 0.74, 0.76, 0.78
2017-05-18, 0.50, 0.4896, 0.75, 0.4975, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.75, 0.83, 0.74, 0.76, 0.78
2017-05-17, 0.50, 0.4921, 0.75, 0.5000, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.75, 0.83, 0.75, 0.78, 0.80
2017-05-16, 0.50, 0.4815, 0.75, 0.4800, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.75, 0.83, 0.75, 0.78, 0.80
2017-05-15, 0.50, 0.4934, 0.75, 0.4903, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.75, 0.83, 0.75, 0.78, 0.80
2017-05-12, 0.50, 0.4966, 0.75, 0.4861, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.75, 0.83, 0.75, 0.78, 0.80
2017-05-11, 0.50, 0.4859, 0.75, 0.5000, 0.25, 0.75, 0.0, 0.0, 500, 500, 3000.0, 0.0, 0.74, 0.83, 0.77, 0.80, 0.81
2017-05-10, 0.50, 0.4929, 0.75, 0.4848, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.74, 0.83, 0.77, 0.80, 0.81
2017-05-09, 0.50, 0.4928, 0.75, 0.4869, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.77, 0.83, 0.77, 0.80, 0.81
2017-05-08, 0.50, 0.4949, 0.75, 0.4887, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.78, 0.83, 0.78, 0.80, 0.81
2017-05-05, 0.50, 0.4938, 0.75, 0.4910, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.77, 0.84, 0.78, 0.80, 0.81
2017-05-04, 0.50, 0.4942, 0.75, 0.4826, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.78, 0.84, 0.78, 0.80, 0.81
2017-05-03, 0.50, 0.4939, 0.75, 0.4930, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.78, 0.84, 0.78, 0.81, 0.82
2017-05-02, 0.50, 0.4987, 0.75, 0.5089, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.79, 0.84, 0.78, 0.81, 0.82
2017-05-01, 0.50, 0.5030, 0.75, 0.5228, 0.25, 0.75, 1500.0, 0.0, 500, 1318, 0.0, 0.0, 0.81, 0.86, 0.80, 0.82, 0.83
2017-04-28, 0.50, 0.4954, 0.75, 0.6076, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.82, 0.87, 0.80, 0.82, 0.83
2017-04-27, 0.50, 0.4951, 0.75, 0.5064, 0.25, 0.75, 0.0, 0.0, 500, 500, 2000.0, 0.0, 0.82, 0.87, 0.80, 0.82, 0.83
2017-04-26, 0.50, 0.4964, 0.75, 0.4998, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.83, 0.88, 0.81, 0.83, 0.84
2017-04-25, 0.50, 0.4971, 0.75, 0.5016, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.83, 0.88, 0.81, 0.83, 0.84
2017-04-24, 0.50, 0.4986, 0.75, 0.5036, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.83, 0.88, 0.81, 0.83, 0.84
2017-04-21, 0.50, 0.4951, 0.75, 0.4903, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.83, 0.88, 0.81, 0.83, 0.84
2017-04-20, 0.50, 0.4896, 0.75, 0.4785, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.83, 0.88, 0.81, 0.83, 0.84
2017-04-19, 0.50, 0.4896, 0.75, 0.4817, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.84, 0.88, 0.81, 0.83, 0.84
2017-04-18, 0.50, 0.4965, 0.75, 0.4869, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.84, 0.88, 0.82, 0.83, 0.84
2017-04-17, 0.50, 0.4897, 0.75, 0.4846, 0.25, 0.75, 0.0, 0.0, 500, 603, 3000.0, 0.0, 0.84, 0.88, 0.84, 0.84, 0.85
2017-04-14, 0.50, Bank holiday, 0.75, Bank holiday, 0.25, 0.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday
2017-04-13, 0.50, 0.4938, 0.75, 0.4978, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.86, 0.88, 0.84, 0.84, 0.85
2017-04-12, 0.50, 0.4914, 0.75, 0.4846, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.87, 0.88, 0.84, 0.84, 0.85
2017-04-11, 0.50, 0.4914, 0.75, 0.4842, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.87, 0.88, 0.84, 0.84, 0.85
2017-04-10, 0.50, 0.5022, 0.75, 0.5072, 0.25, 0.75, 0.0, 0.0, 500, 469, 0.0, 0.0, 0.88, 0.88, 0.84, 0.84, 0.85
2017-04-07, 0.50, 0.4990, 0.75, 0.5152, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.87, 0.88, 0.84, 0.84, 0.85
2017-04-06, 0.50, 0.5066, 0.75, 0.5187, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.88, 0.88, 0.84, 0.84, 0.85
2017-04-05, 0.50, 0.5067, 0.75, 0.5183, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.87, 0.88, 0.84, 0.84, 0.85
2017-04-04, 0.50, 0.5064, 0.75, 0.5354, 0.25, 0.75, 1190.0, 0.0, 500, 825, 0.0, 0.0, 0.87, 0.88, 0.84, 0.84, 0.85
2017-04-03, 0.50, 0.5134, 0.75, 0.5392, 0.25, 0.75, 0.0, 0.0, 500, 517, 0.0, 0.0, 0.87, 0.88, 0.81, 0.82, 0.83
2017-03-31, 0.50, 0.5087, 0.75, 0.5298, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.85, 0.88, 0.79, 0.80, 0.83
2017-03-30, 0.50, 0.5061, 0.75, 0.5232, 0.25, 0.75, 0.0, 0.0, 500, 500, 2000.0, 0.0, 0.84, 0.88, 0.79, 0.80, 0.83
2017-03-29, 0.50, 0.5014, 0.75, 0.5269, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.83, 0.88, 0.79, 0.80, 0.83
2017-03-28, 0.50, 0.4996, 0.75, 0.5069, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.83, 0.88, 0.79, 0.80, 0.83
2017-03-27, 0.50, 0.5001, 0.75, 0.5075, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.82, 0.88, 0.79, 0.80, 0.83
2017-03-24, 0.50, 0.5029, 0.75, 0.5163, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.82, 0.88, 0.81, 0.82, 0.85
2017-03-23, 0.50, 0.4924, 0.75, 0.5060, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.82, 0.88, 0.81, 0.82, 0.85
2017-03-22, 0.50, 0.4898, 0.75, 0.4839, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.82, 0.88, 0.81, 0.82, 0.85
2017-03-21, 0.50, 0.4980, 0.75, 0.4987, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.82, 0.88, 0.81, 0.82, 0.85
2017-03-20, 0.50, 0.4988, 0.75, 0.5000, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.82, 0.88, 0.81, 0.82, 0.85
2017-03-17, 0.50, 0.4920, 0.75, 0.4627, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.82, 0.88, 0.81, 0.82, 0.85
2017-03-16, 0.50, 0.4908, 0.75, 0.4773, 0.25, 0.75, 0.0, 0.0, 500, 500, 3000.0, 0.0, 0.82, 0.88, 0.81, 0.82, 0.85
2017-03-15, 0.50, 0.4862, 0.75, 0.4776, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.82, 0.88, 0.81, 0.82, 0.85
2017-03-14, 0.50, 0.4951, 0.75, 0.4951, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.82, 0.88, 0.81, 0.82, 0.85
2017-03-13, 0.50, 0.4832, 0.75, 0.4552, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.82, 0.88, 0.81, 0.82, 0.85
2017-03-10, 0.50, 0.4865, 0.75, 0.4585, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.82, 0.88, 0.81, 0.82, 0.85
2017-03-09, 0.50, 0.4950, 0.75, 0.5000, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.82, 0.88, 0.81, 0.82, 0.85
2017-03-08, 0.50, 0.4957, 0.75, 0.4902, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.83, 0.88, 0.81, 0.82, 0.85
2017-03-07, 0.50, 0.4927, 0.75, 0.5000, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.83, 0.88, 0.81, 0.82, 0.85
2017-03-06, 0.50, 0.4920, 0.75, 0.4829, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.84, 0.88, 0.81, 0.82, 0.85
2017-03-03, 0.50, 0.4884, 0.75, 0.4790, 0.25, 0.75, 0.0, 0.0, 500, 500, 2000.0, 0.0, 0.84, 0.88, 0.81, 0.82, 0.85
2017-03-02, 0.50, 0.4953, 0.75, 0.4987, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.84, 0.88, 0.81, 0.82, 0.85
2017-03-01, 0.50, 0.4953, 0.75, 0.4985, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.84, 0.88, 0.81, 0.82, 0.85
2017-02-28, 0.50, 0.4844, 0.75, 0.5003, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.85, 0.88, 0.81, 0.82, 0.85
2017-02-27, 0.50, 0.4979, 0.75, 0.5027, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.85, 0.89, 0.81, 0.82, 0.85
2017-02-24, 0.50, 0.4958, 0.75, 0.4965, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.85, 0.89, 0.86, 0.87, 0.88
2017-02-23, 0.50, 0.4978, 0.75, 0.4944, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.86, 0.89, 0.86, 0.87, 0.88
2017-02-22, 0.50, 0.4956, 0.75, 0.4910, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.86, 0.89, 0.86, 0.87, 0.88
2017-02-21, 0.50, 0.4970, 0.75, 0.4910, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.86, 0.89, 0.86, 0.87, 0.88
2017-02-20, 0.50, Bank holiday, 0.75, Bank holiday, 0.25, 0.75, Bank holiday, Bank holiday, 500, 500, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday
2017-02-17, 0.50, 0.4872, 0.75, 0.4899, 0.25, 0.75, 0.0, 0.0, 500, -558, 0.0, 0.0, 0.87, 0.89, 0.86, 0.87, 0.88
2017-02-16, 0.50, 0.4795, 0.75, 0.4824, 0.25, 0.75, 0.0, 0.0, 500, 500, 3000.0, 0.0, 0.87, 0.89, 0.86, 0.87, 0.88
2017-02-15, 0.50, 0.4899, 0.75, 0.4720, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.87, 0.89, 0.86, 0.87, 0.88
2017-02-14, 0.50, 0.4977, 0.75, 0.4891, 0.25, 0.75, 0.0, 0.0, 500, 500, 0.0, 0.0, 0.88, 0.89, 0.86, 0.87, 0.88
